2026/07/17 19:57:52.849, 5, 520, 12.99, 52
2026/07/17 19:57:53.849, 0, 114, 12.82, 52
2026/07/17 19:57:54.850, 0, 114, 12.20, 52
2026/07/17 19:57:55.850, 0, 114, 12.27, 52
2026/07/17 19:57:56.850, 0, 114, 3.21, 51
2026/07/17 19:57:57.850, 0, 114, 1.69, 50
2026/07/17 19:57:58.851, 0, 248, 12.15, 51
2026/07/17 19:57:59.851, 0, 327, 12.26, 51
2026/07/17 19:58:00.855, 6, 520, 12.43, 51
2026/07/17 19:58:01.856, 6, 520, 12.90, 52
2026/07/17 19:58:02.856, 5, 520, 12.84, 52
2026/07/17 19:58:03.856, 6, 520, 12.79, 52
2026/07/17 19:58:04.857, 6, 520, 12.92, 52
2026/07/17 19:58:05.857, 7, 520, 13.03, 52
2026/07/17 19:58:06.858, 6, 520, 12.94, 52
2026/07/17 19:58:07.858, 6, 520, 12.84, 52
2026/07/17 19:58:08.858, 7, 520, 12.91, 52
2026/07/17 19:58:09.858, 8, 520, 13.01, 52
2026/07/17 19:58:10.859, 4, 520, 12.74, 52
2026/07/17 19:58:11.859, 3, 520, 12.61, 53
2026/07/17 19:58:12.859, 6, 520, 12.81, 53
2026/07/17 19:58:13.859, 2, 520, 12.60, 53
2026/07/17 19:58:14.860, 5, 520, 12.57, 53
2026/07/17 19:58:15.860, 5, 520, 12.82, 53
2026/07/17 19:58:16.860, 5, 520, 12.65, 53
2026/07/17 19:58:17.860, 3, 520, 12.81, 53
2026/07/17 19:58:18.860, 4, 520, 12.71, 53
2026/07/17 19:58:19.861, 4, 520, 12.80, 53
2026/07/17 19:58:20.861, 2, 520, 12.53, 53
2026/07/17 19:58:21.861, 2, 520, 12.41, 53
2026/07/17 19:58:22.861, 5, 520, 12.64, 53
2026/07/17 19:58:23.862, 2, 520, 12.69, 53
2026/07/17 19:58:24.862, 7, 520, 12.57, 53
2026/07/17 19:58:25.862, 5, 520, 12.79, 53
2026/07/17 19:58:26.862, 7, 520, 12.97, 53
2026/07/17 19:58:27.863, 8, 520, 13.10, 53
2026/07/17 19:58:28.863, 7, 520, 13.08, 53
2026/07/17 19:58:29.863, 6, 520, 13.10, 53
2026/07/17 19:58:30.864, 4, 114, 12.90, 53
2026/07/17 19:58:31.864, 0, 114, 12.30, 53
2026/07/17 19:58:32.864, 0, 114, 12.29, 53
2026/07/17 19:58:33.864, 0, 114, 7.41, 52
2026/07/17 19:58:34.865, 0, 114, 1.69, 51
2026/07/17 19:58:35.865, 2, 204, 2.83, 52
2026/07/17 19:58:36.865, 0, 248, 12.21, 52
2026/07/17 19:58:37.866, 4, 520, 12.30, 52
2026/07/17 19:58:38.866, 5, 520, 12.88, 52
2026/07/17 19:58:39.866, 6, 520, 12.91, 52
2026/07/17 19:58:40.867, 6, 520, 12.94, 52
2026/07/17 19:58:41.867, 6, 520, 12.95, 52
2026/07/17 19:58:42.867, 6, 520, 13.00, 52
2026/07/17 19:58:43.868, 6, 520, 12.89, 53
2026/07/17 19:58:44.868, 7, 520, 12.93, 53
2026/07/17 19:58:45.868, 6, 520, 12.98, 53
2026/07/17 19:58:46.868, 5, 520, 13.00, 53
2026/07/17 19:58:47.869, 5, 520, 12.96, 53
2026/07/17 19:58:48.869, 6, 520, 13.07, 53
2026/07/17 19:58:49.869, 6, 520, 13.09, 53
2026/07/17 19:58:50.870, 6, 520, 13.01, 53
2026/07/17 19:58:51.870, 8, 520, 12.89, 53
2026/07/17 19:58:52.870, 6, 520, 13.01, 53
2026/07/17 19:58:53.870, 25, 520, 11.38, 52
2026/07/17 19:58:54.871, 30, 520, 8.15, 52
2026/07/17 19:58:55.871, 32, 520, 7.93, 52
2026/07/17 19:58:56.871, 26, 520, 7.85, 52
2026/07/17 19:58:57.871, 25, 520, 7.58, 52
2026/07/17 19:58:58.871, 6, 520, 9.77, 53
2026/07/17 19:58:59.872, 7, 520, 12.88, 53
2026/07/17 19:59:00.872, 8, 520, 12.98, 53
2026/07/17 19:59:01.872, 7, 520, 13.03, 53
2026/07/17 19:59:02.873, 8, 520, 13.08, 53
2026/07/17 19:59:03.873, 8, 520, 13.07, 53
2026/07/17 19:59:04.873, 7, 520, 12.97, 53
2026/07/17 19:59:05.874, 8, 520, 12.95, 53
2026/07/17 19:59:06.874, 7, 520, 13.01, 53
2026/07/17 19:59:07.874, 6, 520, 12.95, 53
2026/07/17 19:59:08.875, 6, 520, 12.96, 53
2026/07/17 19:59:09.875, 7, 520, 12.94, 54
2026/07/17 19:59:10.875, 6, 520, 13.06, 54
2026/07/17 19:59:11.876, 7, 520, 12.99, 54
2026/07/17 19:59:12.876, 6, 520, 12.90, 54
2026/07/17 19:59:13.876, 7, 520, 13.05, 54
2026/07/17 19:59:14.877, 8, 520, 13.19, 54
2026/07/17 19:59:15.877, 7, 520, 13.10, 54
2026/07/17 19:59:16.877, 6, 520, 13.03, 54
2026/07/17 19:59:17.877, 3, 114, 12.86, 54
2026/07/17 19:59:18.878, 0, 114, 12.53, 53
2026/07/17 19:59:19.878, 0, 114, 7.74, 52
2026/07/17 19:59:20.879, 0, 114, 2.12, 52
2026/07/17 19:59:21.879, 0, 114, 2.03, 52
2026/07/17 19:59:22.879, 0, 114, 1.55, 51
2026/07/17 19:59:23.879, 0, 248, 5.24, 52
2026/07/17 19:59:24.879, 1, 520, 12.76, 52
2026/07/17 19:59:25.880, 4, 520, 12.54, 52
2026/07/17 19:59:26.880, 6, 520, 13.01, 53
2026/07/17 19:59:27.880, 6, 520, 12.92, 53
2026/07/17 19:59:28.881, 7, 520, 13.03, 53
2026/07/17 19:59:29.881, 6, 520, 12.87, 53
2026/07/17 19:59:30.881, 7, 520, 13.02, 53
2026/07/17 19:59:31.881, 8, 520, 13.08, 53
2026/07/17 19:59:32.882, 7, 520, 13.01, 53
2026/07/17 19:59:33.882, 8, 520, 13.02, 53
2026/07/17 19:59:34.882, 7, 520, 13.19, 53
2026/07/17 19:59:35.883, 6, 520, 13.19, 53
2026/07/17 19:59:36.883, 7, 520, 13.05, 53
2026/07/17 19:59:37.883, 7, 520, 13.04, 53
2026/07/17 19:59:38.883, 7, 520, 12.99, 53
2026/07/17 19:59:39.883, 7, 520, 13.09, 53
2026/07/17 19:59:40.884, 7, 520, 13.07, 54
2026/07/17 19:59:41.884, 8, 520, 13.09, 54
2026/07/17 19:59:42.884, 8, 520, 13.11, 54
2026/07/17 19:59:43.885, 7, 520, 13.15, 54
2026/07/17 19:59:44.885, 6, 520, 13.17, 54
2026/07/17 19:59:45.885, 7, 520, 13.06, 54
2026/07/17 19:59:46.885, 7, 520, 13.15, 54
2026/07/17 19:59:47.886, 7, 520, 13.24, 54
2026/07/17 19:59:48.886, 7, 520, 13.19, 54
2026/07/17 19:59:49.886, 6, 114, 13.02, 54
2026/07/17 19:59:50.895, 0, 114, 12.63, 54
2026/07/17 19:59:51.896, 0, 114, 12.48, 54
2026/07/17 19:59:52.896, 0, 114, 5.91, 52
2026/07/17 19:59:53.896, 0, 114, 1.52, 52
2026/07/17 19:59:54.896, 0, 204, 1.52, 52
2026/07/17 19:59:55.896, 1, 248, 8.34, 53
2026/07/17 19:59:56.899, 13, 520, 12.55, 53
2026/07/17 19:59:57.900, 6, 520, 12.95, 53
2026/07/17 19:59:58.900, 6, 520, 13.17, 53
2026/07/17 19:59:59.900, 5, 520, 13.11, 53
2026/07/17 20:00:00.900, 2, 520, 13.07, 53
2026/07/17 20:00:01.901, 6, 520, 13.07, 54
2026/07/17 20:00:02.901, 7, 520, 13.11, 54
2026/07/17 20:00:03.902, 8, 520, 13.17, 54
2026/07/17 20:00:04.902, 7, 520, 13.09, 54
2026/07/17 20:00:05.902, 8, 520, 13.02, 54
2026/07/17 20:00:06.902, 6, 520, 13.15, 54
2026/07/17 20:00:07.902, 7, 520, 13.12, 54
2026/07/17 20:00:08.903, 7, 520, 13.22, 54
2026/07/17 20:00:09.903, 6, 520, 13.15, 54
2026/07/17 20:00:10.903, 7, 520, 13.23, 54
2026/07/17 20:00:11.904, 6, 520, 13.13, 54
2026/07/17 20:00:12.904, 6, 520, 13.10, 54
2026/07/17 20:00:13.904, 7, 520, 13.20, 54
2026/07/17 20:00:14.904, 7, 520, 13.22, 54
2026/07/17 20:00:15.904, 4, 520, 13.22, 54
2026/07/17 20:00:16.905, 6, 520, 13.21, 54
2026/07/17 20:00:17.905, 7, 520, 13.31, 54
2026/07/17 20:00:18.905, 4, 520, 13.11, 54
2026/07/17 20:00:19.906, 7, 520, 13.13, 54
2026/07/17 20:00:20.906, 6, 413, 12.99, 54
2026/07/17 20:00:21.906, 3, 114, 12.65, 54
2026/07/17 20:00:22.907, 0, 114, 12.43, 54
2026/07/17 20:00:23.907, 0, 114, 5.76, 53
2026/07/17 20:00:24.908, 0, 114, 2.63, 53
2026/07/17 20:00:25.908, 0, 114, 1.81, 52
2026/07/17 20:00:26.908, 0, 204, 12.63, 53
2026/07/17 20:00:27.908, 0, 329, 12.33, 53
2026/07/17 20:00:28.909, 5, 520, 13.00, 53
2026/07/17 20:00:29.909, 7, 520, 12.94, 53
2026/07/17 20:00:30.909, 5, 520, 13.05, 54
2026/07/17 20:00:31.909, 6, 520, 13.06, 54
2026/07/17 20:00:32.910, 5, 520, 13.09, 54
2026/07/17 20:00:33.910, 6, 520, 12.98, 54
2026/07/17 20:00:34.910, 8, 520, 12.99, 54
2026/07/17 20:00:35.912, 7, 520, 12.99, 54
2026/07/17 20:00:36.912, 6, 520, 13.02, 54
2026/07/17 20:00:37.912, 7, 520, 12.99, 54
2026/07/17 20:00:38.913, 7, 520, 13.00, 54
2026/07/17 20:00:39.913, 5, 520, 13.09, 54
2026/07/17 20:00:40.913, 6, 520, 12.97, 54
2026/07/17 20:00:41.914, 6, 520, 12.96, 54
2026/07/17 20:00:42.914, 7, 520, 13.07, 54
2026/07/17 20:00:43.914, 7, 520, 13.00, 54
2026/07/17 20:00:44.915, 7, 520, 13.08, 54
2026/07/17 20:00:45.916, 7, 520, 13.11, 54
2026/07/17 20:00:46.916, 7, 520, 13.07, 54
2026/07/17 20:00:47.918, 7, 520, 13.10, 54
2026/07/17 20:00:48.919, 7, 520, 13.13, 54
2026/07/17 20:00:49.920, 7, 520, 13.07, 54
2026/07/17 20:00:50.920, 7, 520, 13.00, 54
2026/07/17 20:00:51.921, 6, 520, 13.00, 54
2026/07/17 20:00:52.926, 0, 248, 13.04, 54
2026/07/17 20:00:53.927, 0, 114, 12.45, 54
2026/07/17 20:00:54.927, 0, 114, 12.43, 54
2026/07/17 20:00:55.927, 0, 114, 3.99, 53
2026/07/17 20:00:56.928, 0, 114, 1.49, 52
2026/07/17 20:00:57.928, 0, 204, 1.45, 52
2026/07/17 20:00:58.928, 0, 248, 12.23, 53
2026/07/17 20:00:59.928, 3, 520, 12.33, 53
2026/07/17 20:01:00.929, 6, 520, 12.75, 53
2026/07/17 20:01:01.929, 6, 520, 12.89, 53
2026/07/17 20:01:02.929, 6, 520, 13.02, 53
2026/07/17 20:01:03.929, 6, 520, 12.93, 54
2026/07/17 20:01:04.930, 7, 520, 12.93, 54
2026/07/17 20:01:05.930, 7, 520, 13.01, 54
2026/07/17 20:01:06.930, 7, 520, 13.13, 54
2026/07/17 20:01:07.930, 7, 520, 13.20, 54
2026/07/17 20:01:08.931, 7, 520, 13.16, 54
2026/07/17 20:01:09.931, 7, 520, 13.27, 54
2026/07/17 20:01:10.931, 7, 520, 13.22, 54
2026/07/17 20:01:11.931, 7, 520, 13.30, 54
2026/07/17 20:01:12.932, 7, 520, 13.24, 54
2026/07/17 20:01:13.932, 8, 520, 13.20, 54
2026/07/17 20:01:14.933, 7, 520, 13.17, 54
2026/07/17 20:01:15.933, 8, 520, 13.17, 54
2026/07/17 20:01:16.934, 8, 520, 13.24, 54
2026/07/17 20:01:17.935, 7, 520, 13.34, 54
2026/07/17 20:01:18.936, 6, 520, 13.27, 54
2026/07/17 20:01:19.936, 7, 520, 13.23, 55
2026/07/17 20:01:20.937, 7, 520, 13.33, 55
2026/07/17 20:01:21.942, 7, 520, 13.29, 55
2026/07/17 20:01:22.942, 6, 520, 13.20, 55
2026/07/17 20:01:23.943, 1, 386, 13.06, 55
2026/07/17 20:01:24.943, 0, 386, 13.42, 54
2026/07/17 20:01:25.943, 0, 386, 12.50, 54
2026/07/17 20:01:26.944, 0, 386, 3.98, 53
2026/07/17 20:01:27.944, 0, 386, 1.72, 52
2026/07/17 20:01:28.944, 0, 386, 1.60, 52
2026/07/17 20:01:29.945, 0, 114, 1.52, 51
2026/07/17 20:01:31.003, 0, 114, 1.93, 51
2026/07/17 20:01:32.005, 0, 114, 1.93, 51
2026/07/17 20:01:33.005, 0, 114, 1.53, 51
2026/07/17 20:01:34.005, 0, 204, 3.67, 52
2026/07/17 20:01:35.005, 0, 329, 12.34, 52
2026/07/17 20:01:36.006, 5, 520, 12.60, 52
2026/07/17 20:01:37.006, 6, 520, 12.95, 52
2026/07/17 20:01:38.006, 6, 520, 13.08, 52
2026/07/17 20:01:39.006, 7, 520, 13.05, 52
2026/07/17 20:01:40.007, 6, 520, 12.98, 53
2026/07/17 20:01:41.007, 7, 520, 13.20, 53
2026/07/17 20:01:42.007, 7, 520, 13.30, 53
2026/07/17 20:01:43.008, 7, 520, 13.32, 53
2026/07/17 20:01:44.008, 7, 520, 13.27, 53
2026/07/17 20:01:45.009, 7, 520, 13.27, 53
2026/07/17 20:01:46.009, 4, 520, 13.19, 53
2026/07/17 20:01:47.009, 6, 520, 13.15, 53
2026/07/17 20:01:48.009, 5, 520, 13.17, 53
2026/07/17 20:01:49.010, 9, 520, 13.14, 53
2026/07/17 20:01:50.010, 7, 520, 13.34, 54
2026/07/17 20:01:51.011, 7, 520, 13.27, 54
2026/07/17 20:01:52.011, 7, 520, 13.17, 54
2026/07/17 20:01:53.011, 7, 520, 13.14, 54
2026/07/17 20:01:54.012, 7, 520, 13.23, 54
2026/07/17 20:01:55.012, 6, 520, 13.19, 54
2026/07/17 20:01:56.012, 6, 520, 13.17, 54
2026/07/17 20:01:57.012, 7, 520, 13.15, 54
2026/07/17 20:01:58.012, 8, 520, 13.15, 54
2026/07/17 20:01:59.013, 7, 520, 13.14, 54
2026/07/17 20:02:00.013, 6, 520, 13.18, 54
2026/07/17 20:02:01.013, 6, 248, 13.22, 54
2026/07/17 20:02:02.014, 0, 114, 12.76, 54
2026/07/17 20:02:03.014, 0, 114, 12.49, 54
2026/07/17 20:02:04.015, 0, 114, 7.82, 53
2026/07/17 20:02:05.015, 0, 114, 3.16, 52
2026/07/17 20:02:06.015, 0, 204, 1.64, 52
2026/07/17 20:02:07.016, 0, 248, 12.53, 53
2026/07/17 20:02:08.016, 0, 248, 12.47, 53
2026/07/17 20:02:09.020, 8, 520, 12.67, 53
2026/07/17 20:02:10.020, 6, 520, 12.89, 53
2026/07/17 20:02:11.021, 6, 520, 13.07, 53
2026/07/17 20:02:12.021, 6, 520, 13.19, 53
2026/07/17 20:02:13.021, 6, 520, 13.14, 53
2026/07/17 20:02:14.022, 7, 520, 13.08, 53
2026/07/17 20:02:15.022, 7, 520, 13.06, 53
2026/07/17 20:02:16.022, 7, 520, 13.14, 54
2026/07/17 20:02:17.023, 7, 520, 13.14, 54
2026/07/17 20:02:18.023, 7, 520, 13.10, 54
2026/07/17 20:02:19.023, 7, 520, 13.19, 54
2026/07/17 20:02:20.024, 6, 520, 13.20, 54
2026/07/17 20:02:21.024, 6, 520, 13.16, 54
2026/07/17 20:02:22.024, 7, 520, 13.30, 54
2026/07/17 20:02:23.025, 7, 520, 13.36, 54
2026/07/17 20:02:24.025, 8, 520, 13.32, 54
2026/07/17 20:02:25.026, 8, 520, 13.31, 54
2026/07/17 20:02:26.026, 7, 520, 13.24, 54
2026/07/17 20:02:27.026, 7, 520, 13.19, 54
2026/07/17 20:02:28.026, 7, 520, 13.22, 54
2026/07/17 20:02:29.027, 7, 520, 13.37, 54
2026/07/17 20:02:30.027, 7, 520, 13.26, 55
2026/07/17 20:02:31.027, 7, 520, 13.32, 55
2026/07/17 20:02:32.028, 8, 520, 13.39, 55
2026/07/17 20:02:33.028, 7, 520, 13.31, 55
2026/07/17 20:02:34.028, 8, 520, 13.34, 55
2026/07/17 20:02:35.029, 6, 520, 13.28, 55
2026/07/17 20:02:36.029, 4, 114, 13.05, 55
2026/07/17 20:02:37.029, 0, 114, 12.46, 54
2026/07/17 20:02:38.030, 0, 114, 12.66, 54
2026/07/17 20:02:39.030, 0, 114, 2.53, 53
2026/07/17 20:02:40.030, 0, 114, 1.71, 53
2026/07/17 20:02:41.031, 0, 204, 2.32, 53
2026/07/17 20:02:42.031, 0, 257, 12.42, 53
2026/07/17 20:02:43.031, 4, 520, 12.72, 53
2026/07/17 20:02:44.032, 6, 520, 13.03, 53
2026/07/17 20:02:45.032, 6, 520, 13.14, 54
2026/07/17 20:02:46.032, 7, 520, 13.23, 54
2026/07/17 20:02:47.033, 6, 520, 13.12, 54
2026/07/17 20:02:48.033, 7, 520, 13.15, 54
2026/07/17 20:02:49.033, 8, 520, 13.18, 54
2026/07/17 20:02:50.034, 8, 520, 13.17, 54
2026/07/17 20:02:51.034, 6, 520, 13.22, 54
2026/07/17 20:02:52.034, 7, 520, 13.18, 54
2026/07/17 20:02:53.034, 6, 520, 13.19, 54
2026/07/17 20:02:54.035, 7, 520, 13.21, 54
2026/07/17 20:02:55.035, 2, 520, 12.78, 54
2026/07/17 20:02:56.035, 2, 520, 12.69, 54
2026/07/17 20:02:57.035, 7, 520, 12.86, 54
2026/07/17 20:02:58.036, 7, 520, 13.19, 54
2026/07/17 20:02:59.036, 8, 520, 13.23, 54
2026/07/17 20:03:00.036, 7, 520, 13.09, 54
2026/07/17 20:03:01.037, 6, 520, 13.11, 54
2026/07/17 20:03:02.037, 7, 520, 13.07, 54
2026/07/17 20:03:03.038, 7, 520, 13.06, 54
2026/07/17 20:03:04.038, 6, 520, 13.04, 54
2026/07/17 20:03:05.038, 7, 520, 13.04, 54
2026/07/17 20:03:06.038, 7, 520, 13.08, 54
2026/07/17 20:03:07.039, 7, 520, 13.15, 54
2026/07/17 20:03:08.039, 6, 520, 13.17, 54
2026/07/17 20:03:09.039, 4, 248, 13.07, 54
2026/07/17 20:03:10.039, 0, 114, 12.60, 54
2026/07/17 20:03:11.040, 0, 114, 12.45, 54
2026/07/17 20:03:12.040, 0, 114, 7.71, 53
2026/07/17 20:03:13.040, 0, 114, 1.89, 52
2026/07/17 20:03:14.040, 0, 114, 1.46, 52
2026/07/17 20:03:15.041, 0, 248, 6.59, 53
2026/07/17 20:03:16.041, 0, 520, 12.41, 53
2026/07/17 20:03:17.041, 7, 520, 12.63, 53
2026/07/17 20:03:18.042, 6, 520, 12.97, 54
2026/07/17 20:03:19.042, 6, 520, 13.07, 54
2026/07/17 20:03:20.042, 6, 520, 13.11, 54
2026/07/17 20:03:21.043, 6, 520, 12.99, 54
2026/07/17 20:03:22.043, 7, 520, 12.97, 54
2026/07/17 20:03:23.043, 8, 520, 13.07, 54
2026/07/17 20:03:24.044, 7, 520, 13.06, 54
2026/07/17 20:03:25.044, 7, 520, 13.15, 54
2026/07/17 20:03:26.044, 7, 520, 13.18, 54
2026/07/17 20:03:27.044, 8, 520, 13.23, 54
2026/07/17 20:03:28.045, 6, 520, 13.14, 54
2026/07/17 20:03:29.045, 5, 520, 13.18, 54
2026/07/17 20:03:30.045, 7, 520, 13.24, 54
2026/07/17 20:03:31.045, 8, 520, 13.37, 54
2026/07/17 20:03:32.046, 6, 520, 13.29, 55
2026/07/17 20:03:33.046, 8, 520, 13.16, 55
2026/07/17 20:03:34.046, 8, 520, 13.19, 55
2026/07/17 20:03:35.047, 5, 520, 13.18, 55
2026/07/17 20:03:36.047, 6, 520, 13.02, 55
2026/07/17 20:03:37.047, 7, 520, 13.07, 55
2026/07/17 20:03:38.047, 6, 520, 13.20, 55
2026/07/17 20:03:39.048, 7, 520, 13.20, 55
2026/07/17 20:03:40.048, 8, 520, 13.24, 55
2026/07/17 20:03:41.048, 8, 520, 13.19, 55
2026/07/17 20:03:42.049, 6, 520, 13.22, 55
2026/07/17 20:03:43.049, 2, 114, 13.14, 55
2026/07/17 20:03:44.056, 0, 114, 12.68, 55
2026/07/17 20:03:45.056, 0, 114, 12.56, 54
2026/07/17 20:03:46.057, 0, 114, 1.79, 53
2026/07/17 20:03:47.057, 0, 114, 1.83, 53
2026/07/17 20:03:48.057, 0, 204, 1.54, 53
2026/07/17 20:03:49.057, 1, 248, 9.33, 54
2026/07/17 20:03:50.060, 12, 520, 12.64, 53
2026/07/17 20:03:51.061, 5, 520, 13.19, 54
2026/07/17 20:03:52.061, 6, 520, 13.31, 54
2026/07/17 20:03:53.061, 6, 520, 13.24, 54
2026/07/17 20:03:54.062, 6, 520, 13.23, 54
2026/07/17 20:03:55.062, 6, 520, 13.05, 54
2026/07/17 20:03:56.062, 8, 520, 13.08, 54
2026/07/17 20:03:57.063, 7, 520, 13.08, 54
2026/07/17 20:03:58.063, 7, 520, 13.15, 54
2026/07/17 20:03:59.063, 7, 520, 13.15, 54
2026/07/17 20:04:00.063, 8, 520, 13.02, 54
2026/07/17 20:04:01.064, 7, 520, 12.90, 54
2026/07/17 20:04:02.064, 7, 520, 13.07, 54
2026/07/17 20:04:03.064, 7, 520, 13.12, 54
2026/07/17 20:04:04.064, 7, 520, 13.14, 54
2026/07/17 20:04:05.065, 8, 520, 13.13, 54
2026/07/17 20:04:06.065, 7, 520, 13.15, 54
2026/07/17 20:04:07.065, 8, 520, 13.31, 54
2026/07/17 20:04:08.065, 7, 520, 13.27, 54
2026/07/17 20:04:09.066, 5, 520, 13.09, 54
2026/07/17 20:04:10.066, 6, 520, 12.90, 54
2026/07/17 20:04:11.066, 7, 520, 13.14, 54
2026/07/17 20:04:12.067, 7, 520, 13.16, 54
2026/07/17 20:04:13.067, 7, 520, 13.17, 54
2026/07/17 20:04:14.067, 6, 520, 13.06, 54
2026/07/17 20:04:15.068, 6, 248, 13.09, 54
2026/07/17 20:04:16.068, 0, 114, 12.61, 54
2026/07/17 20:04:17.072, 0, 114, 12.26, 54
2026/07/17 20:04:18.072, 0, 114, 5.25, 52
2026/07/17 20:04:19.072, 0, 114, 1.76, 52
2026/07/17 20:04:20.072, 0, 114, 1.49, 52
2026/07/17 20:04:21.073, 0, 248, 6.31, 52
2026/07/17 20:04:22.073, 0, 512, 12.12, 53
2026/07/17 20:04:23.073, 2, 520, 12.52, 53
2026/07/17 20:04:24.073, 7, 520, 12.66, 53
2026/07/17 20:04:25.074, 5, 520, 12.88, 53
2026/07/17 20:04:26.074, 6, 520, 12.81, 53
2026/07/17 20:04:27.074, 2, 520, 12.76, 53
2026/07/17 20:04:28.075, 6, 520, 12.74, 53
2026/07/17 20:04:29.075, 7, 520, 12.83, 53
2026/07/17 20:04:30.075, 7, 520, 12.91, 53
2026/07/17 20:04:31.076, 7, 520, 12.92, 53
2026/07/17 20:04:32.076, 7, 520, 12.88, 53
2026/07/17 20:04:33.076, 7, 520, 12.86, 53
2026/07/17 20:04:34.077, 7, 520, 12.97, 53
2026/07/17 20:04:35.077, 4, 520, 12.81, 53
2026/07/17 20:04:36.077, 7, 520, 12.74, 53
2026/07/17 20:04:37.077, 4, 520, 12.87, 53
2026/07/17 20:04:38.078, 7, 520, 12.81, 53
2026/07/17 20:04:39.078, 7, 520, 13.11, 53
2026/07/17 20:04:40.078, 8, 520, 13.03, 53
2026/07/17 20:04:41.078, 7, 520, 12.96, 53
2026/07/17 20:04:42.079, 7, 520, 13.01, 54
2026/07/17 20:04:43.079, 5, 520, 12.98, 54
2026/07/17 20:04:44.079, 6, 520, 12.95, 54
2026/07/17 20:04:45.084, 7, 520, 13.10, 54
2026/07/17 20:04:46.085, 8, 520, 13.05, 54
2026/07/17 20:04:47.085, 8, 520, 13.00, 54
2026/07/17 20:04:48.085, 6, 520, 13.02, 54
2026/07/17 20:04:49.086, 0, 114, 12.77, 54
2026/07/17 20:04:50.086, 0, 114, 12.37, 53
2026/07/17 20:04:51.086, 0, 114, 9.85, 52
2026/07/17 20:04:52.087, 0, 114, 1.68, 52
2026/07/17 20:04:53.087, 0, 114, 1.50, 52
2026/07/17 20:04:54.087, 0, 204, 1.48, 52
2026/07/17 20:04:55.087, 0, 342, 11.52, 52
2026/07/17 20:04:56.088, 7, 520, 12.43, 53
2026/07/17 20:04:57.091, 6, 520, 13.04, 53
2026/07/17 20:04:58.092, 6, 520, 13.00, 53
2026/07/17 20:04:59.092, 6, 520, 12.99, 53
2026/07/17 20:05:00.093, 6, 520, 13.06, 53
2026/07/17 20:05:01.093, 6, 520, 12.99, 53
2026/07/17 20:05:02.093, 6, 520, 13.03, 53
2026/07/17 20:05:03.093, 6, 520, 13.00, 53
2026/07/17 20:05:04.093, 7, 520, 12.99, 53
2026/07/17 20:05:05.094, 7, 413, 12.96, 53
2026/07/17 20:05:06.094, 0, 114, 12.67, 53
2026/07/17 20:05:07.094, 0, 114, 12.36, 53
2026/07/17 20:05:08.095, 0, 114, 5.34, 52
2026/07/17 20:05:09.095, 0, 114, 1.89, 51
2026/07/17 20:05:10.095, 0, 114, 1.51, 51
2026/07/17 20:05:11.096, 0, 114, 1.48, 50
2026/07/17 20:05:12.096, 0, 114, 1.51, 50
2026/07/17 20:05:13.097, 0, 204, 4.28, 51
2026/07/17 20:05:14.097, 0, 248, 12.21, 51
2026/07/17 20:05:15.097, 1, 520, 12.39, 51
2026/07/17 20:05:16.098, 5, 520, 12.90, 51
