controller,trial,seed,object_x_m,object_y_m,object_yaw_rad,set_pose_success,pick_state,place_state,pick_time_s,place_time_s,cycle_time_s,state_success,physics_success,cycle_success,final_box_x_m,final_box_y_m,final_box_z_m,final_xy_error_m,final_z_error_m,status
rl_residual_cuda_gazebo_gpu_server,31,1232443151,0.2600517799769891,0.006329986012827341,0.2907756021454015,True,WAIT_DELIVERY,COMPLETE,8.472230361992843,9.332693153002765,17.804923514995608,True,False,False,0.11335105311659367,0.02188831200215706,0.029999923856010823,0.15817076456154608,0.16750007614398918,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0010 pending=none
rl_residual_cuda_gazebo_gpu_server,32,2108169966,0.2760198965687687,0.00975501460087747,-0.054502651132830066,True,WAIT_DELIVERY,COMPLETE,8.930777269008104,9.326108601992019,18.256885871000122,True,False,False,0.10916264988656828,0.00015747232295496857,0.029999931549067622,0.1608374272022626,0.16750006845093238,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none
rl_residual_cuda_gazebo_gpu_server,33,442123744,0.27384575622465107,-0.007572196445516737,0.07288394964502964,True,WAIT_DELIVERY,COMPLETE,8.655410858002142,9.453646829992067,18.10905768799421,True,True,True,0.28851221787193915,-0.0005680032496699867,0.19749997923333074,0.018520929734486283,2.076666927308679e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none
rl_residual_cuda_gazebo_gpu_server,34,65667504,0.262589610265948,0.005697308949788439,-0.07462128331140366,True,WAIT_DELIVERY,COMPLETE,12.510603028000332,10.383060337000643,22.893663365000975,True,True,True,0.2817904353434375,-0.002753246052689451,0.19749994360709813,0.012107631040564042,5.639290187597901e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none
rl_residual_cuda_gazebo_gpu_server,35,1471686604,0.27928669955387847,0.007653696869432352,-0.2582610580999201,True,WAIT_DELIVERY,COMPLETE,11.238319174997741,9.22160227400309,20.45992144900083,True,False,False,0.1269857750443607,0.08725944213449265,0.027499890909300818,0.16753291850046986,0.17000010909069918,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0010 pending=none
rl_residual_cuda_gazebo_gpu_server,36,694398885,0.2789353300152965,0.002350409770265514,0.26451525749965205,True,WAIT_DELIVERY,COMPLETE,8.593725719998474,9.427620114001911,18.021345834000385,True,True,True,0.2828566775019401,0.0002064298020203062,0.1974999668543683,0.012858334637582522,3.314563171152862e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none
rl_residual_cuda_gazebo_gpu_server,37,6483892,0.2782205040841904,0.0026144267163311034,0.08593323999230906,True,WAIT_DELIVERY,PLACE_REACH,8.37808034500631,20.16647425798874,28.54455460299505,False,True,False,0.25883326972042525,0.002998221534799472,0.19999993839930016,0.01156223151076414,0.0024999383993001556,state=PLACE_REACH detail=starting place reach model=arm_delivery_residual_v2 grasped=True mode=reference_plus_residual ref_stage=2/2 track_error=0.1297 pending=none
rl_residual_cuda_gazebo_gpu_server,38,1655137721,0.2781371134122678,-0.007160223174179144,-0.2738920175813988,True,WAIT_DELIVERY,COMPLETE,9.431549771994469,9.384119649999775,18.815669421994244,True,True,True,0.28006540086733084,-0.003938995684209623,0.1974999338072641,0.010808699349148632,6.619273590358077e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none
rl_residual_cuda_gazebo_gpu_server,39,771150146,0.2746286921049821,0.006757447293070875,0.007134275029338,True,WAIT_DELIVERY,COMPLETE,10.051693393004825,9.309062644999358,19.360756038004183,True,False,False,0.30051731421002875,0.016610909338819185,0.19999997750853435,0.03474519787907521,0.00249997750853434,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none
rl_residual_cuda_gazebo_gpu_server,40,1406022956,0.26018484663693237,0.0018839802966054905,-0.15498972912023962,True,WAIT_DELIVERY,COMPLETE,8.4184470110049,9.36905028099136,17.78749729199626,True,False,False,0.2943644482926298,-0.008423020092578979,0.1974999522722272,0.02577932520614572,4.7727772817252045e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none
rl_residual_cuda_gazebo_gpu_server,41,1327285179,0.2733734519630504,0.0018452504007582353,-0.1786367255459378,True,WAIT_DELIVERY,COMPLETE,9.877634563992615,9.353755160002038,19.231389723994653,True,True,True,0.27873005282516816,-0.0033810701595675834,0.197499935372107,0.009361915282363147,6.462789300942795e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none
rl_residual_cuda_gazebo_gpu_server,42,775933324,0.2777860736435776,0.007406194484233472,-0.12890191645640717,True,WAIT_DELIVERY,COMPLETE,8.64063543600787,9.217925496996031,17.8585609330039,True,False,False,0.2914522377573649,-0.032088553421967314,0.19749994331305235,0.0385988829568028,5.668694766369775e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0000 pending=none
rl_residual_cuda_gazebo_gpu_server,43,956452954,0.27534221452036184,-0.003776988062734885,0.2757736261439396,True,WAIT_DELIVERY,COMPLETE,10.07249444500485,10.465791509996052,20.5382859550009,True,True,True,0.28960641994870745,-0.0023138116270886295,0.197499981591638,0.01974247774345265,1.8408362001398615e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none
