controller,trial,seed,object_x_m,object_y_m,object_yaw_rad,set_pose_success,pick_state,place_state,pick_time_s,place_time_s,cycle_time_s,state_success,physics_success,cycle_success,final_box_x_m,final_box_y_m,final_box_z_m,final_xy_error_m,final_z_error_m,status,group
reference_only_cuda_gazebo_gpu_server,12,184952740,0.2754502686963537,0.000620231540683,0.1738518507785695,True,WAIT_DELIVERY,FAULT,9.689049566004542,6.552944130002288,16.24199369600683,False,False,False,0.1322912694558104,-0.0201256068662853,0.0299999816704043,0.1391716009817681,0.1675000183295957,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,13,1348807791,0.2732894513500913,0.003553632835234,-0.1152706752139749,True,WAIT_DELIVERY,COMPLETE,10.350742487004029,9.67856942898652,20.029311915990547,True,True,True,0.2759277108716353,-0.0036267436482865,0.1974998650889548,0.0069491744594657,1.34911045196473e-07,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,14,1241837380,0.2698441753751887,0.0081173590560569,-0.1361886719613735,True,WAIT_DELIVERY,COMPLETE,8.695694679990993,9.356199400004698,18.05189407999569,True,False,False,0.3004129830191936,-0.0269619822596649,0.1999998863833277,0.0406435483625168,0.0024998863833277,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,15,429762200,0.2634651941803186,0.0061365506211539,-0.1622879352588002,True,WAIT_DELIVERY,FAULT,11.414979626992135,6.231007244001376,17.64598687099351,False,False,False,0.1621146429102064,0.0913707484983231,0.0274999544006541,0.1413784423295719,0.1700000455993458,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,16,577631610,0.2711845464941824,0.0025278847095111,0.2482447118539472,True,WAIT_DELIVERY,COMPLETE,11.757913780995295,13.073930126003688,24.831843906998984,True,True,True,0.25260658615559,-0.0022224216106812,0.1999999821394017,0.017534822581895,0.0024999821394016,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,17,578505262,0.2624648906439705,-0.0021014839915565,0.2721858371681417,True,WAIT_DELIVERY,COMPLETE,9.680717374998494,9.344760831008898,19.025478206007392,True,False,False,0.2609412253169682,0.1946610420683683,0.0274999836049609,0.1948717083054925,0.1700000163950391,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,18,1173647263,0.277172669654269,-0.0038549043308202,-0.0339474668672935,True,WAIT_DELIVERY,COMPLETE,8.57311966799898,9.625367125001503,18.198486793000484,True,True,True,0.2783409540393742,0.0024389950588934,0.1974999190330295,0.0086902365436309,8.096697051707126e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,19,710575573,0.2701555772228638,-0.00688322201849,0.2156546028956124,True,WAIT_DELIVERY,COMPLETE,8.62651122699026,9.200309208012186,17.826820435002446,True,True,True,0.2745176322982631,-0.0198230175233495,0.1974999660362393,0.0203312819397433,3.396376069275675e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,20,1716200756,0.2734665580099349,0.0057070828538031,0.2554008742169123,True,WAIT_DELIVERY,FAULT,12.773277789994609,6.2618848090060055,19.03516259900061,False,False,False,0.1553857713784841,0.0120338242123337,0.0274999014305353,0.1152442377200633,0.1700000985694646,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,21,146332537,0.260630984989443,-0.0041156542800912,-0.0722982942243726,True,WAIT_DELIVERY,COMPLETE,9.977827705006348,10.314806270995176,20.292633976001525,True,False,False,0.2974154978678649,-0.023774273107241,0.1999999435528753,0.0362880915056246,0.0024999435528753,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
